WordInds,LexSemErr,ONsize,Frequency,Concreteness,ItemCrossedThreshold,Constraint_name,IsExpected_name,Constraint_code,IsExpected_code,Word
37.0,260.02179633948543,1.0,0.045755116,1.0,1.0,LowConstraint,Unexpected,-1,-1,poem
258.0,306.77911455023434,9.0,0.024162632,-1.0,1.0,LowConstraint,Unexpected,-1,-1,plop
429.0,302.3458219998403,7.0,0.039270352,1.0,1.0,LowConstraint,Unexpected,-1,-1,peak
77.0,307.24069223062304,11.0,0.036986375,-1.0,1.0,LowConstraint,Unexpected,-1,-1,peep
101.0,246.36863637882144,3.0,0.048282068,-1.0,1.0,LowConstraint,Unexpected,-1,-1,june
21.0,299.35119797906657,8.0,0.032386026,1.0,1.0,LowConstraint,Unexpected,-1,-1,hind
286.0,248.43108872804163,1.0,0.039597919,1.0,1.0,LowConstraint,Unexpected,-1,-1,crib
233.0,221.29204559506206,2.0,0.02561689,-1.0,1.0,LowConstraint,Unexpected,-1,-1,atop
150.0,195.46336590936593,2.0,0.064982632,-1.0,1.0,LowConstraint,Unexpected,-1,-1,able
121.0,330.4020198682251,10.0,0.017998236,1.0,1.0,LowConstraint,Unexpected,-1,-1,wort
237.0,269.9458361376635,3.0,0.017998236,1.0,1.0,LowConstraint,Unexpected,-1,-1,kiln
145.0,335.61626205752304,14.0,0.031252137,1.0,1.0,LowConstraint,Unexpected,-1,-1,tack
44.0,282.292970416096,5.0,0.008588758,-1.0,1.0,LowConstraint,Unexpected,-1,-1,plod
363.0,251.9133363944677,3.0,0.040699411,-1.0,1.0,LowConstraint,Unexpected,-1,-1,fuss
23.0,336.65742203751887,18.0,0.014006227,-1.0,1.0,LowConstraint,Unexpected,-1,-1,sear
253.0,314.2692716398225,8.0,0.040890193,1.0,1.0,LowConstraint,Unexpected,-1,-1,melt
163.0,248.1553162495664,4.0,0.057405374,-1.0,1.0,LowConstraint,Unexpected,-1,-1,type
190.0,295.6388821374275,6.0,0.014630766,-1.0,1.0,LowConstraint,Unexpected,-1,-1,meld
413.0,286.80419879341895,6.0,0.026047047,-1.0,1.0,LowConstraint,Unexpected,-1,-1,rift
153.0,233.9572536783437,1.0,0.020629578,-1.0,1.0,LowConstraint,Unexpected,-1,-1,noun
210.0,309.41251592831406,7.0,0.031252137,1.0,1.0,LowConstraint,Unexpected,-1,-1,snot
471.0,266.2852999850219,8.0,0.032629002,-1.0,1.0,LowConstraint,Unexpected,-1,-1,gaze
341.0,245.53889693411878,3.0,0.065799752,-1.0,1.0,LowConstraint,Unexpected,-1,-1,free
193.0,279.4687238656472,3.0,0.028010655,1.0,1.0,LowConstraint,Unexpected,-1,-1,gout
426.0,289.515767228167,7.0,0.046694624,-1.0,1.0,LowConstraint,Unexpected,-1,-1,flew
30.0,254.96894456121828,2.0,0.030420619,1.0,1.0,LowConstraint,Unexpected,-1,-1,knit
464.0,329.10765147419954,13.0,0.040371844,1.0,1.0,LowConstraint,Unexpected,-1,-1,bean
242.0,286.8943396470901,4.0,0.039192959,1.0,1.0,LowConstraint,Unexpected,-1,-1,glue
423.0,170.57545416747888,1.0,0.066480085,-1.0,1.0,LowConstraint,Unexpected,-1,-1,john
245.0,342.28958678866775,13.0,0.038654812,1.0,1.0,LowConstraint,Unexpected,-1,-1,slot
214.0,201.68303129217253,0.0,0.045620129,1.0,1.0,LowConstraint,Unexpected,-1,-1,exam
281.0,257.8566867672764,6.0,0.005419269,-1.0,1.0,LowConstraint,Unexpected,-1,-1,jeer
18.0,269.0974786922858,5.0,0.027902666,-1.0,1.0,LowConstraint,Unexpected,-1,-1,jolt
159.0,343.1791758995161,16.0,0.044169471,1.0,1.0,LowConstraint,Unexpected,-1,-1,boot
411.0,261.4595090510234,3.0,0.036705603,1.0,1.0,LowConstraint,Unexpected,-1,-1,turf
430.0,288.21332952797974,6.0,0.019742265,-1.0,1.0,LowConstraint,Unexpected,-1,-1,slur
511.0,301.58556632826225,8.0,0.02744911,1.0,1.0,LowConstraint,Unexpected,-1,-1,tush
466.0,243.84973155903785,0.0,0.026185634,1.0,1.0,LowConstraint,Unexpected,-1,-1,anus
417.0,326.0525086310462,12.0,0.03837224,1.0,1.0,LowConstraint,Unexpected,-1,-1,dose
395.0,262.4041503105489,3.0,0.027090945,1.0,1.0,LowConstraint,Unexpected,-1,-1,kelp
108.0,265.8922070535148,3.0,0.037020572,-1.0,1.0,LowConstraint,Unexpected,-1,-1,cult
154.0,287.4402326969877,3.0,0.029668293,1.0,1.0,LowConstraint,Unexpected,-1,-1,gasp
177.0,239.61899387634176,0.0,0.050080092,1.0,1.0,LowConstraint,Unexpected,-1,-1,guts
161.0,295.59198781364256,4.0,0.02500315,1.0,1.0,LowConstraint,Unexpected,-1,-1,font
124.0,251.0860489744386,3.0,0.053154191,-1.0,1.0,LowConstraint,Unexpected,-1,-1,whom
476.0,209.7292560493817,0.0,0.036378035,-1.0,1.0,LowConstraint,Unexpected,-1,-1,void
295.0,310.8555751919891,9.0,0.033590108,1.0,1.0,LowConstraint,Unexpected,-1,-1,cork
505.0,263.93242890401984,5.0,0.058379079,-1.0,1.0,LowConstraint,Unexpected,-1,-1,tony
420.0,273.549789974594,7.0,0.031394323,-1.0,1.0,LowConstraint,Unexpected,-1,-1,poof
366.0,334.52355361570835,14.0,0.029841076,1.0,1.0,LowConstraint,Unexpected,-1,-1,dill
267.0,249.64547084202718,2.0,0.02744911,-1.0,1.0,LowConstraint,Unexpected,-1,-1,feud
439.0,307.88182399268834,11.0,0.039981282,1.0,1.0,LowConstraint,Unexpected,-1,-1,beep
338.0,313.0483437709652,12.0,0.038764601,1.0,1.0,LowConstraint,Unexpected,-1,-1,dove
107.0,319.4212967692704,12.0,0.031180144,1.0,1.0,LowConstraint,Unexpected,-1,-1,vine
141.0,304.88957998304465,10.0,0.040827199,1.0,1.0,LowConstraint,Unexpected,-1,-1,tick
382.0,230.43507424815007,2.0,0.025906661,-1.0,1.0,LowConstraint,Unexpected,-1,-1,verb
330.0,298.25662921119635,6.0,0.020345206,1.0,1.0,LowConstraint,Unexpected,-1,-1,leer
349.0,278.62510510636037,6.0,0.042675618,-1.0,1.0,LowConstraint,Unexpected,-1,-1,hint
489.0,311.6418118495527,7.0,0.03193787,1.0,1.0,LowConstraint,Unexpected,-1,-1,flop
324.0,307.0881824462361,12.0,0.046095283,-1.0,1.0,LowConstraint,Unexpected,-1,-1,ward
444.0,314.8435163399461,11.0,0.040051475,1.0,1.0,LowConstraint,Unexpected,-1,-1,mice
467.0,320.61700566480283,13.0,0.029580101,1.0,1.0,LowConstraint,Unexpected,-1,-1,gill
260.0,244.19554374745258,2.0,0.027791076,1.0,1.0,LowConstraint,Unexpected,-1,-1,twig
105.0,216.1878656256453,1.0,0.044954194,1.0,1.0,LowConstraint,Unexpected,-1,-1,item
83.0,264.863087523626,8.0,0.055826929,-1.0,1.0,LowConstraint,Unexpected,-1,-1,east
494.0,229.25775809748052,1.0,0.041257357,-1.0,1.0,LowConstraint,Unexpected,-1,-1,ahem
75.0,309.89536304638216,10.0,0.041646119,1.0,1.0,LowConstraint,Unexpected,-1,-1,hose
86.0,290.0474622901787,4.0,0.037454329,1.0,1.0,LowConstraint,Unexpected,-1,-1,raft
314.0,285.75050746039796,3.0,0.027791076,1.0,1.0,LowConstraint,Unexpected,-1,-1,hurl
135.0,219.0222057279288,1.0,0.048906607,-1.0,1.0,LowConstraint,Unexpected,-1,-1,earl
287.0,279.73982812600616,5.0,0.017175717,-1.0,1.0,LowConstraint,Unexpected,-1,-1,sown
483.0,315.5128129355,9.0,0.032981768,1.0,1.0,LowConstraint,Unexpected,-1,-1,flap
209.0,261.96279595080244,4.0,0.051881716,-1.0,1.0,LowConstraint,Unexpected,-1,-1,gosh
211.0,276.13492501763,7.0,0.044928997,-1.0,1.0,LowConstraint,Unexpected,-1,-1,tend
273.0,280.9758391157173,7.0,0.0357193,-1.0,1.0,LowConstraint,Unexpected,-1,-1,pact
185.0,207.59361033202532,0.0,0.017598675,1.0,1.0,LowConstraint,Unexpected,-1,-1,oboe
440.0,301.3568585208747,14.0,0.050458055,-1.0,1.0,LowConstraint,Unexpected,-1,-1,rate
151.0,273.14663718231714,9.0,0.048184878,-1.0,1.0,LowConstraint,Unexpected,-1,-1,vice
508.0,283.58697878972345,6.0,0.040460035,1.0,1.0,LowConstraint,Unexpected,-1,-1,geek
116.0,304.66990629744066,11.0,0.044531236,-1.0,1.0,LowConstraint,Unexpected,-1,-1,lend
488.0,209.96665662238155,0.0,0.036705603,1.0,1.0,LowConstraint,Unexpected,-1,-1,iced
347.0,174.21721154771274,1.0,0.019423696,-1.0,1.0,LowConstraint,Unexpected,-1,-1,ajar
453.0,334.7116614460517,10.0,0.023016144,1.0,1.0,LowConstraint,Unexpected,-1,-1,punt
57.0,287.5222382957874,7.0,0.044479041,-1.0,1.0,LowConstraint,Unexpected,-1,-1,plot
45.0,225.91939221155502,2.0,0.046784615,1.0,1.0,LowConstraint,Unexpected,-1,-1,exit
449.0,280.68570070566534,3.0,0.02500315,1.0,1.0,LowConstraint,Unexpected,-1,-1,gimp
171.0,226.87586644130312,0.0,0.025161534,1.0,1.0,LowConstraint,Unexpected,-1,-1,judo
332.0,257.74474513325464,3.0,0.025161534,-1.0,1.0,LowConstraint,Unexpected,-1,-1,racy
416.0,348.03544809418116,13.0,0.019742265,1.0,1.0,LowConstraint,Unexpected,-1,-1,pane
367.0,280.71828033563577,4.0,0.008588758,-1.0,1.0,LowConstraint,Unexpected,-1,-1,rasp
493.0,286.69741388808063,8.0,0.04000468,1.0,1.0,LowConstraint,Unexpected,-1,-1,hike
198.0,321.95715648625844,15.0,0.036741599,-1.0,1.0,LowConstraint,Unexpected,-1,-1,dine
221.0,251.4872415454798,2.0,0.02561689,1.0,1.0,LowConstraint,Unexpected,-1,-1,opal
387.0,223.8466718631937,1.0,0.044990191,1.0,1.0,LowConstraint,Unexpected,-1,-1,inch
123.0,318.954813541214,15.0,0.040784003,-1.0,1.0,LowConstraint,Unexpected,-1,-1,bent
90.0,257.2578335009522,4.0,0.060292291,-1.0,1.0,LowConstraint,Unexpected,-1,-1,cute
399.0,303.60177102013097,10.0,0.035798492,-1.0,1.0,LowConstraint,Unexpected,-1,-1,slit
292.0,288.96790704545356,3.0,0.025467504,1.0,1.0,LowConstraint,Unexpected,-1,-1,perm
344.0,187.94405994410582,0.0,0.058870431,-1.0,1.0,LowConstraint,Unexpected,-1,-1,evil
478.0,279.1832508925625,8.0,0.047967099,-1.0,1.0,LowConstraint,Unexpected,-1,-1,noon
12.0,258.39858282812094,2.0,0.044635626,1.0,1.0,LowConstraint,Unexpected,-1,-1,frog
66.0,300.1263347414671,8.0,0.043960692,1.0,1.0,LowConstraint,Unexpected,-1,-1,torn
271.0,253.3589948652866,4.0,0.050494052,-1.0,1.0,LowConstraint,Unexpected,-1,-1,drew
368.0,298.5710500283406,5.0,0.036113461,1.0,1.0,LowConstraint,Unexpected,-1,-1,mutt
313.0,284.2485380808671,9.0,0.03652562,-1.0,1.0,LowConstraint,Unexpected,-1,-1,ripe
403.0,304.09045035360174,7.0,0.008588758,1.0,1.0,LowConstraint,Unexpected,-1,-1,cowl
371.0,316.48833781372883,11.0,0.045328558,1.0,1.0,LowConstraint,Unexpected,-1,-1,sack
438.0,289.7919323165104,9.0,0.005419269,-1.0,1.0,LowConstraint,Unexpected,-1,-1,gape
288.0,315.32426512524864,10.0,0.045722719,1.0,1.0,LowConstraint,Unexpected,-1,-1,barn
376.0,334.7749559484963,13.0,0.029216537,1.0,1.0,LowConstraint,Unexpected,-1,-1,mast
139.0,309.76159381199443,10.0,0.031394323,-1.0,1.0,LowConstraint,Unexpected,-1,-1,sank
99.0,233.97568760597065,2.0,0.018379799,1.0,1.0,LowConstraint,Unexpected,-1,-1,waxy
59.0,310.486889329426,11.0,0.042177067,1.0,1.0,LowConstraint,Unexpected,-1,-1,fold
485.0,257.59820391845625,2.0,0.0214251,-1.0,1.0,LowConstraint,Unexpected,-1,-1,coed
84.0,310.2228279780451,12.0,0.037223952,1.0,1.0,LowConstraint,Unexpected,-1,-1,rail
510.0,267.3045795550207,4.0,0.047205774,1.0,1.0,LowConstraint,Unexpected,-1,-1,tube
270.0,267.9014965051756,7.0,0.048379259,-1.0,1.0,LowConstraint,Unexpected,-1,-1,ease
459.0,284.3898250644584,9.0,0.041196163,-1.0,1.0,LowConstraint,Unexpected,-1,-1,hush
11.0,210.92043687791028,1.0,0.023797268,-1.0,1.0,LowConstraint,Unexpected,-1,-1,faux
263.0,284.1238363747162,4.0,0.042387646,1.0,1.0,LowConstraint,Unexpected,-1,-1,dial
300.0,288.4043043412138,10.0,0.036986375,-1.0,1.0,LowConstraint,Unexpected,-1,-1,vile
65.0,327.37562755469287,13.0,0.032866579,1.0,1.0,LowConstraint,Unexpected,-1,-1,hoot
31.0,298.72386893876956,10.0,0.041136769,-1.0,1.0,LowConstraint,Unexpected,-1,-1,bold
160.0,207.27939018978523,1.0,0.020345206,-1.0,1.0,LowConstraint,Unexpected,-1,-1,anti
279.0,230.08196253164738,3.0,0.05989813,-1.0,1.0,LowConstraint,Unexpected,-1,-1,join
34.0,224.07545011569545,2.0,0.00979284,-1.0,1.0,LowConstraint,Unexpected,-1,-1,awed
172.0,309.28177273697236,10.0,0.029122946,1.0,1.0,LowConstraint,Unexpected,-1,-1,gent
408.0,255.00191891555977,2.0,0.024677382,1.0,1.0,LowConstraint,Unexpected,-1,-1,acne
7.0,245.5124993252179,3.0,0.064257303,-1.0,1.0,LowConstraint,Unexpected,-1,-1,plan
268.0,296.79724397367073,11.0,0.028331024,-1.0,1.0,LowConstraint,Unexpected,-1,-1,rite
284.0,316.71920329607894,12.0,0.037357139,-1.0,1.0,LowConstraint,Unexpected,-1,-1,sunk
312.0,250.193833460554,1.0,0.023016144,-1.0,1.0,LowConstraint,Unexpected,-1,-1,gory
458.0,332.4719836304783,13.0,0.036599413,1.0,1.0,LowConstraint,Unexpected,-1,-1,hull
326.0,324.23854619538287,12.0,0.030656396,1.0,1.0,LowConstraint,Unexpected,-1,-1,dome
182.0,237.95536992960533,4.0,0.024841166,-1.0,1.0,LowConstraint,Unexpected,-1,-1,vamp
393.0,243.6470083507264,5.0,0.046674826,-1.0,1.0,LowConstraint,Unexpected,-1,-1,earn
96.0,313.3246809272601,9.0,0.040393441,1.0,1.0,LowConstraint,Unexpected,-1,-1,cunt
136.0,287.87864769162445,5.0,0.040805601,1.0,1.0,LowConstraint,Unexpected,-1,-1,dorm
353.0,311.0263513092333,13.0,0.047805115,-1.0,1.0,LowConstraint,Unexpected,-1,-1,lack
323.0,273.7354856765685,4.0,0.018743363,-1.0,1.0,LowConstraint,Unexpected,-1,-1,doer
202.0,284.4743335415516,4.0,0.030341427,1.0,1.0,LowConstraint,Unexpected,-1,-1,moan
69.0,257.2889448291156,3.0,0.040721009,-1.0,1.0,LowConstraint,Unexpected,-1,-1,folk
104.0,266.8085477467599,8.0,0.038820396,-1.0,1.0,LowConstraint,Unexpected,-1,-1,fade
301.0,243.09600574789465,2.0,0.046041288,-1.0,1.0,LowConstraint,Unexpected,-1,-1,self
33.0,276.6431558120516,6.0,0.038226454,1.0,1.0,LowConstraint,Unexpected,-1,-1,leaf
212.0,310.06559448922906,11.0,0.028932165,-1.0,1.0,LowConstraint,Unexpected,-1,-1,toot
64.0,282.0395695471012,4.0,0.016727561,-1.0,1.0,LowConstraint,Unexpected,-1,-1,arid
294.0,313.3026224770316,14.0,0.056699843,-1.0,1.0,LowConstraint,Unexpected,-1,-1,dare
321.0,318.4979563598352,13.0,0.017175717,-1.0,1.0,LowConstraint,Unexpected,-1,-1,rile
118.0,232.35172736750073,0.0,0.03837224,1.0,1.0,LowConstraint,Unexpected,-1,-1,nova
487.0,251.10627935260422,1.0,0.039218157,1.0,1.0,LowConstraint,Unexpected,-1,-1,stir
218.0,275.84369190267876,6.0,0.0214251,-1.0,1.0,LowConstraint,Unexpected,-1,-1,balm
143.0,250.58232790632215,4.0,0.016254207,-1.0,1.0,LowConstraint,Unexpected,-1,-1,axed
131.0,323.247158427808,10.0,0.038314645,1.0,1.0,LowConstraint,Unexpected,-1,-1,sole
462.0,232.26208232747018,5.0,0.053236983,-1.0,1.0,LowConstraint,Unexpected,-1,-1,babe
234.0,289.02989823035375,13.0,0.032629002,-1.0,1.0,LowConstraint,Unexpected,-1,-1,rave
419.0,281.61107025328744,4.0,0.025161534,1.0,1.0,LowConstraint,Unexpected,-1,-1,stub
315.0,322.4747009155757,8.0,0.00979284,1.0,1.0,LowConstraint,Unexpected,-1,-1,spay
207.0,291.7020966484291,9.0,0.050645237,-1.0,1.0,LowConstraint,Unexpected,-1,-1,hire
14.0,356.98032009804876,20.0,0.043190367,1.0,1.0,LowConstraint,Unexpected,-1,-1,core
491.0,291.6200840632999,7.0,0.02500315,-1.0,1.0,LowConstraint,Unexpected,-1,-1,blot
32.0,278.26248379191594,9.0,0.00979284,-1.0,1.0,LowConstraint,Unexpected,-1,-1,jell
80.0,269.3706965457709,5.0,0.027211533,-1.0,1.0,LowConstraint,Unexpected,-1,-1,stow
178.0,308.8282732999317,10.0,0.04601969,1.0,1.0,LowConstraint,Unexpected,-1,-1,bush
436.0,293.9799725486333,8.0,0.047185976,-1.0,1.0,LowConstraint,Unexpected,-1,-1,math
1.0,335.0251529183512,10.0,0.025161534,1.0,1.0,LowConstraint,Unexpected,-1,-1,pant
316.0,337.0771061339057,12.0,0.045051385,1.0,1.0,LowConstraint,Unexpected,-1,-1,slap
164.0,301.9151281487086,8.0,0.037740501,1.0,1.0,LowConstraint,Unexpected,-1,-1,heap
125.0,270.5542771947747,4.0,0.039218157,1.0,1.0,LowConstraint,Unexpected,-1,-1,nude
199.0,319.972776160394,10.0,0.030499811,1.0,1.0,LowConstraint,Unexpected,-1,-1,dart
179.0,298.1537017368634,12.0,0.032260039,-1.0,1.0,LowConstraint,Unexpected,-1,-1,swam
42.0,277.2527892430531,6.0,0.037223952,-1.0,1.0,LowConstraint,Unexpected,-1,-1,flee
352.0,286.20932656578145,7.0,0.033320135,1.0,1.0,LowConstraint,Unexpected,-1,-1,woof
3.0,303.5693857458001,7.0,0.027564299,-1.0,1.0,LowConstraint,Unexpected,-1,-1,slew
19.0,204.18105877836325,1.0,0.066978636,-1.0,1.0,LowConstraint,Unexpected,-1,-1,also
441.0,236.29881244060425,4.0,0.043237163,-1.0,1.0,LowConstraint,Unexpected,-1,-1,oath
486.0,193.77366257396596,0.0,0.022593186,1.0,1.0,LowConstraint,Unexpected,-1,-1,czar
340.0,219.31977226538612,3.0,0.023797268,-1.0,1.0,LowConstraint,Unexpected,-1,-1,coax
148.0,239.38320956106523,1.0,0.050670434,1.0,1.0,LowConstraint,Unexpected,-1,-1,data
109.0,321.3987533619527,12.0,0.045810911,1.0,1.0,LowConstraint,Unexpected,-1,-1,sail
265.0,329.2451326807553,12.0,0.045481543,1.0,1.0,LowConstraint,Unexpected,-1,-1,pile
223.0,257.60997599081463,6.0,0.0428556,-1.0,1.0,LowConstraint,Unexpected,-1,-1,scan
213.0,184.0718122684246,0.0,0.017175717,1.0,1.0,LowConstraint,Unexpected,-1,-1,onyx
269.0,293.1160171917475,7.0,0.028636994,1.0,1.0,LowConstraint,Unexpected,-1,-1,haze
49.0,333.2859480592478,13.0,0.034680801,1.0,1.0,LowConstraint,Unexpected,-1,-1,lime
165.0,310.9596050461517,10.0,0.023219524,-1.0,1.0,LowConstraint,Unexpected,-1,-1,wary
320.0,163.14679950626504,0.0,0.040393441,-1.0,1.0,LowConstraint,Unexpected,-1,-1,echo
397.0,251.5132096813383,2.0,0.013325894,-1.0,1.0,LowConstraint,Unexpected,-1,-1,heft
306.0,273.8608505916871,4.0,0.05092241,1.0,1.0,LowConstraint,Unexpected,-1,-1,drag
291.0,282.42280010205315,5.0,0.018743363,-1.0,1.0,LowConstraint,Unexpected,-1,-1,wisp
407.0,263.56832413666973,4.0,0.024841166,-1.0,1.0,LowConstraint,Unexpected,-1,-1,sass
95.0,294.2332175804819,8.0,0.008588758,1.0,1.0,LowConstraint,Unexpected,-1,-1,eave
431.0,249.9725809889772,5.0,0.026047047,-1.0,1.0,LowConstraint,Unexpected,-1,-1,veer
98.0,259.6476867509471,3.0,0.045222368,1.0,1.0,LowConstraint,Unexpected,-1,-1,hawk
402.0,290.870082402503,7.0,0.025467504,-1.0,1.0,LowConstraint,Unexpected,-1,-1,toil
247.0,292.5910425716799,11.0,0.033208546,-1.0,1.0,LowConstraint,Unexpected,-1,-1,tame
197.0,298.76756668890687,8.0,0.04449344,1.0,1.0,LowConstraint,Unexpected,-1,-1,porn
220.0,305.35927094264565,7.0,0.044662623,1.0,1.0,LowConstraint,Unexpected,-1,-1,slim
194.0,278.29450215000594,6.0,0.026047047,-1.0,1.0,LowConstraint,Unexpected,-1,-1,pout
445.0,256.56005931564204,4.0,0.027677688,1.0,1.0,LowConstraint,Unexpected,-1,-1,newt
158.0,227.95652627387912,1.0,0.05734238,-1.0,1.0,LowConstraint,Unexpected,-1,-1,lots
401.0,277.7528715110135,4.0,0.050542647,1.0,1.0,LowConstraint,Unexpected,-1,-1,soup
200.0,218.11746827196097,3.0,0.012580767,-1.0,1.0,LowConstraint,Unexpected,-1,-1,boxy
385.0,300.19313204363755,5.0,0.02214683,1.0,1.0,LowConstraint,Unexpected,-1,-1,blog
261.0,295.6778599770947,13.0,0.042195065,-1.0,1.0,LowConstraint,Unexpected,-1,-1,fame
355.0,291.1391197532298,7.0,0.028118644,-1.0,1.0,LowConstraint,Unexpected,-1,-1,perk
427.0,215.64026843686844,1.0,0.037740501,-1.0,1.0,LowConstraint,Unexpected,-1,-1,numb
216.0,326.2388630220888,11.0,0.032808985,1.0,1.0,LowConstraint,Unexpected,-1,-1,dunk
435.0,272.97346871154673,2.0,0.027211533,1.0,1.0,LowConstraint,Unexpected,-1,-1,germ
425.0,253.3734692683509,1.0,0.046674826,1.0,1.0,LowConstraint,Unexpected,-1,-1,lion
229.0,220.166109732449,1.0,0.045643527,-1.0,1.0,LowConstraint,Unexpected,-1,-1,blah
339.0,304.07710271507915,11.0,0.026047047,-1.0,1.0,LowConstraint,Unexpected,-1,-1,gore
74.0,308.3529290338094,11.0,0.03153471,-1.0,1.0,LowConstraint,Unexpected,-1,-1,dire
500.0,284.50564961926875,7.0,0.028010655,-1.0,1.0,LowConstraint,Unexpected,-1,-1,rung
266.0,265.25092577332913,5.0,0.025467504,1.0,1.0,LowConstraint,Unexpected,-1,-1,yawn
389.0,158.66830098439195,0.0,0.027902666,-1.0,1.0,LowConstraint,Unexpected,-1,-1,aqua
20.0,311.33865282341435,13.0,0.041336549,-1.0,1.0,LowConstraint,Unexpected,-1,-1,bore
479.0,254.2320563533855,1.0,0.041257357,1.0,1.0,LowConstraint,Unexpected,-1,-1,auto
130.0,275.061120026039,3.0,0.038928385,1.0,1.0,LowConstraint,Unexpected,-1,-1,toad
204.0,249.67091779723174,2.0,0.046685625,-1.0,1.0,LowConstraint,Unexpected,-1,-1,diet
46.0,227.89097940364906,1.0,0.056046507,-1.0,1.0,LowConstraint,Unexpected,-1,-1,duty
238.0,206.204228510894,3.0,0.035996472,-1.0,1.0,LowConstraint,Unexpected,-1,-1,whiz
166.0,295.4335465012949,12.0,0.057392776,-1.0,1.0,LowConstraint,Unexpected,-1,-1,west
257.0,169.2756200807161,0.0,0.057668149,-1.0,1.0,LowConstraint,Unexpected,-1,-1,upon
244.0,304.095684297724,10.0,0.052230881,-1.0,1.0,LowConstraint,Unexpected,-1,-1,bond
252.0,252.44432341433918,2.0,0.030012059,1.0,1.0,LowConstraint,Unexpected,-1,-1,logo
305.0,177.82928232100662,1.0,0.012580767,-1.0,1.0,LowConstraint,Unexpected,-1,-1,ashy
461.0,265.3669099863451,3.0,0.037054769,1.0,1.0,LowConstraint,Unexpected,-1,-1,loaf
249.0,282.95581626765414,9.0,0.033429924,-1.0,1.0,LowConstraint,Unexpected,-1,-1,stat
231.0,273.76359031292515,4.0,0.036378035,1.0,1.0,LowConstraint,Unexpected,-1,-1,curb
241.0,277.48858032081915,4.0,0.022593186,1.0,1.0,LowConstraint,Unexpected,-1,-1,burr
27.0,297.1895899628509,8.0,0.038654812,1.0,1.0,LowConstraint,Unexpected,-1,-1,weep
454.0,306.44341689449703,11.0,0.014006227,-1.0,1.0,LowConstraint,Unexpected,-1,-1,dote
205.0,324.85211801843855,13.0,0.044045284,1.0,1.0,LowConstraint,Unexpected,-1,-1,lick
400.0,319.7291477947156,10.0,0.045161174,1.0,1.0,LowConstraint,Unexpected,-1,-1,pump
73.0,234.06677188349113,1.0,0.016727561,-1.0,1.0,LowConstraint,Unexpected,-1,-1,gawk
79.0,293.4815459466252,5.0,0.046296863,1.0,1.0,LowConstraint,Unexpected,-1,-1,spin
410.0,294.0595434753302,8.0,0.044318857,-1.0,1.0,LowConstraint,Unexpected,-1,-1,slut
262.0,316.6959162069607,7.0,0.021671676,1.0,1.0,LowConstraint,Unexpected,-1,-1,kilt
255.0,271.0453532974453,6.0,0.045800112,-1.0,1.0,LowConstraint,Unexpected,-1,-1,gain
492.0,229.5127517350185,1.0,0.026047047,1.0,1.0,LowConstraint,Unexpected,-1,-1,smog
442.0,291.43959696472723,7.0,0.029027555,1.0,1.0,LowConstraint,Unexpected,-1,-1,stag
170.0,286.5908556282836,9.0,0.034349634,-1.0,1.0,LowConstraint,Unexpected,-1,-1,funk
455.0,279.4132597075891,9.0,0.03816706,-1.0,1.0,LowConstraint,Unexpected,-1,-1,mode
114.0,194.14331661452587,1.0,0.064854844,-1.0,1.0,LowConstraint,Unexpected,-1,-1,whoa
72.0,239.385304289801,3.0,0.044928997,-1.0,1.0,LowConstraint,Unexpected,-1,-1,coma
235.0,295.2496004222593,7.0,0.036671406,-1.0,1.0,LowConstraint,Unexpected,-1,-1,lure
481.0,300.98114615500947,10.0,0.031252137,-1.0,1.0,LowConstraint,Unexpected,-1,-1,boon
499.0,307.50701682022236,10.0,0.037258149,1.0,1.0,LowConstraint,Unexpected,-1,-1,pike
100.0,295.55289704049073,8.0,0.042052879,-1.0,1.0,LowConstraint,Unexpected,-1,-1,rank
81.0,214.8990615083885,2.0,0.055268984,-1.0,1.0,LowConstraint,Unexpected,-1,-1,size
392.0,296.2888021227841,5.0,0.042177067,1.0,1.0,LowConstraint,Unexpected,-1,-1,pimp
62.0,224.06261208552846,0.0,0.0,1.0,1.0,LowConstraint,Unexpected,-1,-1,lynx
356.0,245.47424719238438,3.0,0.043658321,1.0,1.0,HighConstraint,Unexpected,1,-1,twin
343.0,203.1145266681029,1.0,0.043298357,1.0,1.0,HighConstraint,Unexpected,1,-1,menu
29.0,266.0766769423009,3.0,0.019090729,-1.0,1.0,HighConstraint,Unexpected,1,-1,maim
68.0,275.102738604138,4.0,0.038955382,1.0,1.0,HighConstraint,Unexpected,1,-1,cuff
381.0,312.68883956440106,16.0,0.045027987,-1.0,1.0,HighConstraint,Unexpected,1,-1,rear
333.0,243.4144986901133,2.0,0.030656396,1.0,1.0,HighConstraint,Unexpected,1,-1,hula
195.0,228.69167617810655,2.0,0.027791076,-1.0,1.0,HighConstraint,Unexpected,1,-1,alto
188.0,295.87453249422686,9.0,0.042265258,1.0,1.0,HighConstraint,Unexpected,1,-1,beam
383.0,281.98150071036787,9.0,0.031806483,-1.0,1.0,HighConstraint,Unexpected,1,-1,goon
17.0,286.91512235259586,8.0,0.042034881,1.0,1.0,HighConstraint,Unexpected,1,-1,scar
248.0,195.91493496063066,1.0,0.046073685,-1.0,1.0,HighConstraint,Unexpected,1,-1,debt
311.0,269.64012621381863,6.0,0.036917982,-1.0,1.0,HighConstraint,Unexpected,1,-1,fled
