WordInds,LexSemErr,ONsize,Frequency,Concreteness,ItemCrossedThreshold,IsWord_name,IsNeighborofExpected_name,IsWord_code,IsNeighborofExpected_code,Word
946.0,137.71149652584992,5.0,0.04764853,-1.0,0.0,Word,Neighbor,1,1,snap
679.0,136.88032359188765,6.0,0.015210309,-1.0,1.0,Word,Neighbor,1,1,tusk
529.0,136.91640226996356,6.0,0.033748493,-1.0,0.0,Word,Neighbor,1,1,sled
561.0,130.38927087838283,13.0,0.027677688,-1.0,1.0,Word,Neighbor,1,1,pear
1277.0,171.43070443759024,13.0,0.084291139,-1.0,0.0,Word,Neighbor,1,1,take
698.0,156.65871784631503,10.0,0.046714422,-1.0,0.0,Word,Neighbor,1,1,fort
404.0,136.05124408745763,10.0,0.044713018,-1.0,0.0,Word,Neighbor,1,1,link
578.0,125.07589715574879,9.0,0.043420745,-1.0,0.0,Word,Neighbor,1,1,worm
249.0,163.80098327280507,9.0,0.033429924,-1.0,0.0,Word,Neighbor,1,1,stat
188.0,143.6798203037112,9.0,0.042265258,1.0,0.0,Word,Neighbor,1,1,beam
1450.0,138.13301706203058,9.0,0.076517701,-1.0,0.0,Word,Neighbor,1,1,told
1284.0,134.64195304577834,4.0,0.057255989,-1.0,0.0,Word,Neighbor,1,1,grow
754.0,128.9038853653534,4.0,0.040028077,-1.0,1.0,Word,Neighbor,1,1,gown
1103.0,126.91918007867132,9.0,0.028735984,-1.0,0.0,Word,Neighbor,1,1,soar
1190.0,128.90633634324627,9.0,0.059208798,-1.0,0.0,Word,Neighbor,1,1,deep
68.0,123.31555967320278,4.0,0.038955382,1.0,1.0,Word,Neighbor,1,1,cuff
161.0,137.7141960514397,4.0,0.02500315,1.0,0.0,Word,Neighbor,1,1,font
590.0,144.11786810840835,8.0,0.036036068,-1.0,1.0,Word,Neighbor,1,1,clam
943.0,148.54990562207178,8.0,0.063319595,-1.0,0.0,Word,Neighbor,1,1,king
1405.0,102.8112536120872,1.0,0.026586994,-1.0,1.0,Word,Neighbor,1,1,afar
758.0,123.87235317924187,1.0,0.047891507,-1.0,1.0,Word,Neighbor,1,1,iron
1551.0,127.7524176171056,1.0,0.029122946,-1.0,1.0,Word,Neighbor,1,1,bias
490.0,127.45550950330487,1.0,0.016254207,-1.0,1.0,Word,Neighbor,1,1,crux
1241.0,136.30282726189876,2.0,0.003169489,-1.0,1.0,Word,Neighbor,1,1,oozy
752.0,136.4611696384339,2.0,0.069928547,-1.0,0.0,Word,Neighbor,1,1,kids
244.0,125.80945163304818,10.0,0.052230881,-1.0,0.0,Word,Neighbor,1,1,bond
1205.0,132.48224594356662,10.0,0.063800148,-1.0,0.0,Word,Neighbor,1,1,fast
1245.0,134.15423005527146,10.0,0.034680801,-1.0,0.0,Word,Neighbor,1,1,ping
1314.0,137.8568693038432,10.0,0.052265078,-1.0,0.0,Word,Neighbor,1,1,rush
1497.0,121.42202759268507,1.0,0.056147298,-1.0,0.0,Word,Neighbor,1,1,ways
898.0,109.76070076656542,1.0,0.0500027,-1.0,0.0,Word,Neighbor,1,1,edge
477.0,138.04749789318848,12.0,0.03969511,1.0,0.0,Word,Neighbor,1,1,bunk
1389.0,124.69568509433836,12.0,0.058422275,-1.0,0.0,Word,Neighbor,1,1,fear
325.0,147.06386825350768,5.0,0.045186372,1.0,0.0,Word,Neighbor,1,1,chin
1467.0,132.5145291011248,5.0,0.028735984,-1.0,0.0,Word,Neighbor,1,1,ploy
457.0,151.20430697770968,3.0,0.019090729,1.0,1.0,Word,Neighbor,1,1,oxen
1400.0,140.95867663679024,3.0,0.025762675,-1.0,1.0,Word,Neighbor,1,1,flux
1178.0,156.8156712863468,9.0,0.032386026,-1.0,1.0,Word,Neighbor,1,1,runt
207.0,132.07942607157077,9.0,0.050645237,-1.0,0.0,Word,Neighbor,1,1,hire
1439.0,139.8776904050604,9.0,0.076555498,-1.0,0.0,Word,Neighbor,1,1,keep
170.0,136.2595174531279,9.0,0.034349634,-1.0,0.0,Word,Neighbor,1,1,funk
301.0,139.69873423912594,2.0,0.046041288,-1.0,1.0,Word,Neighbor,1,1,self
984.0,123.64058520493593,2.0,0.020629578,-1.0,1.0,Word,Neighbor,1,1,ooze
712.0,132.2873639631795,6.0,0.032323032,-1.0,1.0,Word,Neighbor,1,1,gong
577.0,133.30396847921187,6.0,0.04438725,-1.0,0.0,Word,Neighbor,1,1,dish
1297.0,125.67263624559087,1.0,0.031464516,-1.0,1.0,Word,Neighbor,1,1,ante
1373.0,117.71614804581773,1.0,0.070972445,-1.0,0.0,Word,Neighbor,1,1,used
1028.0,127.77838936215464,4.0,0.026842569,-1.0,1.0,Word,Neighbor,1,1,lima
1388.0,141.10561029246327,4.0,0.020345206,-1.0,1.0,Word,Neighbor,1,1,shun
1257.0,118.57167749371274,8.0,0.091110671,-1.0,0.0,Word,Neighbor,1,1,here
811.0,123.33636045295536,8.0,0.060803441,-1.0,0.0,Word,Neighbor,1,1,song
55.0,130.2097224074197,5.0,0.046106082,1.0,0.0,Word,Neighbor,1,1,flip
22.0,147.84304166445594,5.0,0.037895286,1.0,1.0,Word,Neighbor,1,1,herb
346.0,142.05533488346546,8.0,0.040281852,1.0,0.0,Word,Neighbor,1,1,loop
100.0,141.2155673709945,8.0,0.042052879,-1.0,0.0,Word,Neighbor,1,1,rank
1519.0,124.7930574430313,2.0,0.0500027,-1.0,0.0,Word,Neighbor,1,1,pity
622.0,128.11476635680617,2.0,0.067531182,-1.0,1.0,Word,Neighbor,1,1,eyes
841.0,127.42524034413191,4.0,0.030177643,-1.0,1.0,Word,Neighbor,1,1,brow
1399.0,141.76256375370104,4.0,0.028224834,-1.0,1.0,Word,Neighbor,1,1,snug
319.0,136.06060906201017,13.0,0.035636508,-1.0,0.0,Word,Neighbor,1,1,lent
872.0,132.48031621908862,13.0,0.044765213,-1.0,0.0,Word,Neighbor,1,1,hail
598.0,136.784123189162,9.0,0.046694624,-1.0,0.0,Word,Neighbor,1,1,hood
887.0,136.33598383200518,9.0,0.060367884,-1.0,0.0,Word,Neighbor,1,1,dark
1108.0,122.3864607145085,8.0,0.042474038,-1.0,0.0,Word,Neighbor,1,1,jock
546.0,168.03298194776488,8.0,0.040348446,-1.0,1.0,Word,Neighbor,1,1,swan
639.0,163.56579973400864,7.0,0.036881986,-1.0,1.0,Word,Neighbor,1,1,claw
1125.0,132.86068790769988,7.0,0.051890715,-1.0,0.0,Word,Neighbor,1,1,laid
374.0,135.1273398602149,11.0,0.032924173,-1.0,0.0,Word,Neighbor,1,1,peed
871.0,134.70446251205755,11.0,0.055171793,-1.0,0.0,Word,Neighbor,1,1,cook
1271.0,150.55758430844855,5.0,0.055871925,-1.0,1.0,Word,Neighbor,1,1,hero
641.0,132.61812926445936,5.0,0.019090729,-1.0,1.0,Word,Neighbor,1,1,yoke
360.0,129.76914007802975,7.0,0.044752614,1.0,0.0,Word,Neighbor,1,1,clay
966.0,134.86014332728357,7.0,0.031603103,-1.0,0.0,Word,Neighbor,1,1,tilt
1234.0,142.20418386605957,3.0,0.070414499,-1.0,1.0,Word,Neighbor,1,1,open
739.0,123.37458794840927,3.0,0.037389536,-1.0,0.0,Word,Neighbor,1,1,lens
1430.0,124.66754267043765,4.0,0.060891633,-1.0,0.0,Word,Neighbor,1,1,fair
1254.0,156.55691945296172,4.0,0.030341427,-1.0,1.0,Word,Neighbor,1,1,stun
314.0,128.02161472041013,3.0,0.027791076,1.0,0.0,Word,Neighbor,1,1,hurl
1402.0,149.72978636468838,3.0,0.005419269,-1.0,1.0,Word,Neighbor,1,1,flub
533.0,115.47508546406837,2.0,0.057295585,-1.0,1.0,Word,Neighbor,1,1,arms
1570.0,119.87238844946667,2.0,0.076625691,-1.0,0.0,Word,Neighbor,1,1,ever
322.0,158.67387685149066,5.0,0.028224834,1.0,1.0,Word,Neighbor,1,1,wasp
1483.0,148.68204340679526,5.0,0.02561689,-1.0,1.0,Word,Neighbor,1,1,glum
390.0,120.8505486844422,2.0,0.06653228,-1.0,0.0,Word,Neighbor,1,1,high
1573.0,116.56729003750061,2.0,0.080999262,-1.0,0.0,Word,Neighbor,1,1,very
587.0,134.1627596984221,5.0,0.043127374,-1.0,0.0,Word,Neighbor,1,1,coin
921.0,126.3723316726921,5.0,0.021912853,-1.0,0.0,Word,Neighbor,1,1,weld
690.0,124.84680927938271,6.0,0.050027897,-1.0,0.0,Word,Neighbor,1,1,piss
1195.0,140.04528248219057,6.0,0.068654272,-1.0,0.0,Word,Neighbor,1,1,four
377.0,182.88120095185892,4.0,0.020629578,1.0,1.0,Word,Neighbor,1,1,tyke
1075.0,127.12886696357725,4.0,0.032260039,-1.0,1.0,Word,Neighbor,1,1,lair
875.0,134.14216514128142,7.0,0.05643347,-1.0,0.0,Word,Neighbor,1,1,shop
613.0,130.4935359940297,7.0,0.040972985,-1.0,0.0,Word,Neighbor,1,1,heel
1204.0,122.4000213250334,5.0,0.02500315,-1.0,1.0,Word,Neighbor,1,1,grit
44.0,128.69370619982976,5.0,0.008588758,-1.0,1.0,Word,Neighbor,1,1,plod
391.0,151.49745692340855,7.0,0.023417505,1.0,1.0,Word,Neighbor,1,1,carp
442.0,152.19109216580898,7.0,0.029027555,1.0,0.0,Word,Neighbor,1,1,stag
141.0,127.53860661167141,10.0,0.040827199,1.0,0.0,Word,Neighbor,1,1,tick
576.0,134.32763798670257,10.0,0.044597829,-1.0,0.0,Word,Neighbor,1,1,weed
920.0,136.02854630144404,2.0,0.030094851,-1.0,1.0,Word,Neighbor,1,1,acre
12.0,142.57746408323052,2.0,0.044635626,1.0,0.0,Word,Neighbor,1,1,frog
1114.0,126.24199103565797,2.0,0.022373607,-1.0,1.0,Word,Neighbor,1,1,typo
150.0,116.15356871273484,2.0,0.064982632,-1.0,0.0,Word,Neighbor,1,1,able
580.0,153.22048350741025,5.0,0.041683915,-1.0,1.0,Word,Neighbor,1,1,pony
723.0,131.59855454501852,5.0,0.045470744,-1.0,0.0,Word,Neighbor,1,1,whip
745.0,136.88841847319708,4.0,0.031671496,-1.0,1.0,Word,Neighbor,1,1,stem
604.0,119.43309081425018,4.0,0.035555516,-1.0,0.0,Word,Neighbor,1,1,knot
34.0,126.02922131790714,2.0,0.00979284,-1.0,1.0,Word,Neighbor,1,1,awed
1510.0,116.8729286856147,2.0,0.024841166,-1.0,0.0,Word,Neighbor,1,1,vary
1184.0,133.64313824291986,3.0,0.034725797,-1.0,1.0,Word,Neighbor,1,1,rosy
883.0,136.72727965496517,3.0,0.035130757,-1.0,1.0,Word,Neighbor,1,1,thug
,20.173928980522106,2.0,,,1.0,Pseudoword,Neighbor,-1,1,trov
,151.81978608401656,2.0,,,0.0,Pseudoword,Neighbor,-1,1,ayre
,159.62732988043854,7.0,,,0.0,Pseudoword,Neighbor,-1,1,slep
,127.41270031094489,7.0,,,0.0,Pseudoword,Neighbor,-1,1,doof
,142.16840845025274,5.0,,,0.0,Pseudoword,Neighbor,-1,1,joat
,140.06910219418555,5.0,,,0.0,Pseudoword,Neighbor,-1,1,crom
,136.80096951993573,2.0,,,0.0,Pseudoword,Neighbor,-1,1,bwed
,107.95025730317994,2.0,,,1.0,Pseudoword,Neighbor,-1,1,ptch
,174.7153707710462,16.0,,,0.0,Pseudoword,Neighbor,-1,1,bane
,149.32909133044606,16.0,,,0.0,Pseudoword,Neighbor,-1,1,mear
,149.7805874373377,6.0,,,0.0,Pseudoword,Neighbor,-1,1,flef
,131.34093505298273,6.0,,,0.0,Pseudoword,Neighbor,-1,1,skiw
,164.50911499114403,13.0,,,0.0,Pseudoword,Neighbor,-1,1,fone
,150.54793261935524,13.0,,,0.0,Pseudoword,Neighbor,-1,1,kell
,160.35792579714243,7.0,,,0.0,Pseudoword,Neighbor,-1,1,plom
,146.75855524326408,7.0,,,0.0,Pseudoword,Neighbor,-1,1,dafe
,21.36054317334274,2.0,,,0.0,Pseudoword,Neighbor,-1,1,tiev
,142.1075972395191,2.0,,,0.0,Pseudoword,Neighbor,-1,1,atle
,133.5924993140475,11.0,,,0.0,Pseudoword,Neighbor,-1,1,lold
,124.04244983154258,11.0,,,0.0,Pseudoword,Neighbor,-1,1,peal
,138.75079292909896,7.0,,,0.0,Pseudoword,Neighbor,-1,1,duny
,159.7693498271538,7.0,,,0.0,Pseudoword,Neighbor,-1,1,pooy
,122.0843454294027,4.0,,,0.0,Pseudoword,Neighbor,-1,1,thel
,135.89034383526592,4.0,,,1.0,Pseudoword,Neighbor,-1,1,nezt
,142.53085313187586,8.0,,,0.0,Pseudoword,Neighbor,-1,1,toin
,141.349537718842,8.0,,,0.0,Pseudoword,Neighbor,-1,1,veek
,113.94844382357624,3.0,,,0.0,Pseudoword,Neighbor,-1,1,comu
,102.49787439782729,3.0,,,0.0,Pseudoword,Neighbor,-1,1,mrip
,188.0609711275668,11.0,,,0.0,Pseudoword,Neighbor,-1,1,dipe
,132.32343519600084,11.0,,,0.0,Pseudoword,Neighbor,-1,1,helt
,151.14879180904265,5.0,,,0.0,Pseudoword,Neighbor,-1,1,smow
,124.01239260414664,5.0,,,0.0,Pseudoword,Neighbor,-1,1,houl
,124.17129184476914,8.0,,,0.0,Pseudoword,Neighbor,-1,1,zast
,125.16890917628571,8.0,,,0.0,Pseudoword,Neighbor,-1,1,vump
,178.11439899669537,15.0,,,0.0,Pseudoword,Neighbor,-1,1,wate
,125.07496145816692,15.0,,,0.0,Pseudoword,Neighbor,-1,1,foll
,122.81226054335268,6.0,,,0.0,Pseudoword,Neighbor,-1,1,reau
,127.23272977435288,6.0,,,0.0,Pseudoword,Neighbor,-1,1,kour
,115.48629269378205,2.0,,,0.0,Pseudoword,Neighbor,-1,1,awsy
,66.98804275013893,2.0,,,1.0,Pseudoword,Neighbor,-1,1,ijch
,103.5833756394813,1.0,,,1.0,Pseudoword,Neighbor,-1,1,oglg
,11.41544650144782,1.0,,,1.0,Pseudoword,Neighbor,-1,1,xfar
,135.06282238200964,10.0,,,0.0,Pseudoword,Neighbor,-1,1,oick
,122.20683426137202,10.0,,,0.0,Pseudoword,Neighbor,-1,1,nash
,124.6530788442636,4.0,,,0.0,Pseudoword,Neighbor,-1,1,aoed
,127.0849221022008,4.0,,,0.0,Pseudoword,Neighbor,-1,1,trag
,140.85330565030594,9.0,,,0.0,Pseudoword,Neighbor,-1,1,beem
,125.49488395823519,9.0,,,0.0,Pseudoword,Neighbor,-1,1,lant
,141.3779301960363,8.0,,,0.0,Pseudoword,Neighbor,-1,1,jorn
,123.98030148143258,8.0,,,0.0,Pseudoword,Neighbor,-1,1,teak
,155.46163045328134,3.0,,,0.0,Pseudoword,Neighbor,-1,1,noxy
,120.13621207349004,3.0,,,0.0,Pseudoword,Neighbor,-1,1,cerm
,141.09883289429712,4.0,,,0.0,Pseudoword,Neighbor,-1,1,tots
,123.10323908008677,4.0,,,0.0,Pseudoword,Neighbor,-1,1,daet
,129.8646411270625,8.0,,,0.0,Pseudoword,Neighbor,-1,1,cint
,125.14780371743628,8.0,,,0.0,Pseudoword,Neighbor,-1,1,gord
,141.82997309492492,5.0,,,0.0,Pseudoword,Neighbor,-1,1,shft
,134.3404931550682,5.0,,,0.0,Pseudoword,Neighbor,-1,1,pram
,148.843243700996,11.0,,,0.0,Pseudoword,Neighbor,-1,1,aeed
,131.24122221857766,11.0,,,0.0,Pseudoword,Neighbor,-1,1,fost
,154.16824635839967,13.0,,,0.0,Pseudoword,Neighbor,-1,1,bave
,124.95700211636117,13.0,,,0.0,Pseudoword,Neighbor,-1,1,hest
,22.15688939650218,4.0,,,1.0,Pseudoword,Neighbor,-1,1,burq
,110.93253537285177,4.0,,,0.0,Pseudoword,Neighbor,-1,1,knet
,147.03340840148144,2.0,,,0.0,Pseudoword,Neighbor,-1,1,logf
,107.57926055538614,2.0,,,0.0,Pseudoword,Neighbor,-1,1,eyey
,131.82702174887817,7.0,,,0.0,Pseudoword,Neighbor,-1,1,cilt
,120.60620518462652,7.0,,,0.0,Pseudoword,Neighbor,-1,1,eump
,133.4683998202451,3.0,,,0.0,Pseudoword,Neighbor,-1,1,aelp
,125.18384482085442,3.0,,,0.0,Pseudoword,Neighbor,-1,1,wuss
,146.31721178583595,6.0,,,0.0,Pseudoword,Neighbor,-1,1,grag
,151.21839846196013,6.0,,,0.0,Pseudoword,Neighbor,-1,1,ieer
,157.0709321586641,12.0,,,0.0,Pseudoword,Neighbor,-1,1,lunk
,128.9984149744921,12.0,,,0.0,Pseudoword,Neighbor,-1,1,gase
,137.066146850087,9.0,,,0.0,Pseudoword,Neighbor,-1,1,mork
,119.45547373749352,9.0,,,0.0,Pseudoword,Neighbor,-1,1,wunt
,155.23694771882,9.0,,,0.0,Pseudoword,Neighbor,-1,1,munt
,139.4984557305873,9.0,,,0.0,Pseudoword,Neighbor,-1,1,corl
,141.30251498807678,10.0,,,0.0,Pseudoword,Neighbor,-1,1,forl
,182.94105137156103,10.0,,,0.0,Pseudoword,Neighbor,-1,1,bive
,144.1108011135474,12.0,,,0.0,Pseudoword,Neighbor,-1,1,hove
,121.20024751354768,12.0,,,0.0,Pseudoword,Neighbor,-1,1,weal
,160.0930250785134,13.0,,,0.0,Pseudoword,Neighbor,-1,1,mack
,126.0165117772907,13.0,,,0.0,Pseudoword,Neighbor,-1,1,gell
,142.20685901143503,7.0,,,0.0,Pseudoword,Neighbor,-1,1,pere
,114.90653768309578,7.0,,,0.0,Pseudoword,Neighbor,-1,1,skil
,124.01594433163295,4.0,,,0.0,Pseudoword,Neighbor,-1,1,myke
,120.67259896634167,4.0,,,0.0,Pseudoword,Neighbor,-1,1,bufy
,125.84037419251786,6.0,,,0.0,Pseudoword,Neighbor,-1,1,srop
,123.72052387667377,6.0,,,0.0,Pseudoword,Neighbor,-1,1,tulk
,156.68699268440625,11.0,,,0.0,Pseudoword,Neighbor,-1,1,fead
,155.34750177210287,11.0,,,0.0,Pseudoword,Neighbor,-1,1,harn
,126.31049969990723,4.0,,,0.0,Pseudoword,Neighbor,-1,1,sonp
,120.93697314783613,4.0,,,0.0,Pseudoword,Neighbor,-1,1,lawy
,154.69091477771286,13.0,,,0.0,Pseudoword,Neighbor,-1,1,pame
,160.15961650048786,13.0,,,0.0,Pseudoword,Neighbor,-1,1,jill
,120.6899988782172,2.0,,,0.0,Pseudoword,Neighbor,-1,1,opat
,124.3205710502998,2.0,,,0.0,Pseudoword,Neighbor,-1,1,buiz
,161.26181747894918,14.0,,,0.0,Pseudoword,Neighbor,-1,1,pate
,133.946360155762,14.0,,,0.0,Pseudoword,Neighbor,-1,1,deat
,142.76979145378974,9.0,,,0.0,Pseudoword,Neighbor,-1,1,bult
,126.9246717230315,9.0,,,0.0,Pseudoword,Neighbor,-1,1,pand
,162.4209787781014,8.0,,,0.0,Pseudoword,Neighbor,-1,1,poil
,136.0616702910823,8.0,,,0.0,Pseudoword,Neighbor,-1,1,fusk
,146.7476104996899,10.0,,,0.0,Pseudoword,Neighbor,-1,1,warl
,129.49935357503506,10.0,,,0.0,Pseudoword,Neighbor,-1,1,delt
,21.829653316165015,3.0,,,1.0,Pseudoword,Neighbor,-1,1,xelp
,107.79457013029294,3.0,,,0.0,Pseudoword,Neighbor,-1,1,ulue
,135.15883456528616,7.0,,,0.0,Pseudoword,Neighbor,-1,1,hoss
,145.03918394972868,7.0,,,0.0,Pseudoword,Neighbor,-1,1,beot
,160.67569925917834,10.0,,,0.0,Pseudoword,Neighbor,-1,1,rull
,133.994282289772,10.0,,,0.0,Pseudoword,Neighbor,-1,1,yash
,155.49585169507031,4.0,,,0.0,Pseudoword,Neighbor,-1,1,drub
,121.66875751796469,4.0,,,0.0,Pseudoword,Neighbor,-1,1,tuee
,126.00526803257466,9.0,,,0.0,Pseudoword,Neighbor,-1,1,kunk
,119.11864931564682,9.0,,,0.0,Pseudoword,Neighbor,-1,1,cike
,129.4033354323979,7.0,,,0.0,Pseudoword,Neighbor,-1,1,muce
,127.237909806586,7.0,,,0.0,Pseudoword,Neighbor,-1,1,boal
,128.54084833616935,5.0,,,0.0,Pseudoword,Neighbor,-1,1,jair
,113.3542381487229,5.0,,,1.0,Pseudoword,Neighbor,-1,1,flec
,115.01850527494014,2.0,,,0.0,Pseudoword,Neighbor,-1,1,armp
,123.29493176169255,2.0,,,0.0,Pseudoword,Neighbor,-1,1,locb
,128.66246669030176,8.0,,,0.0,Pseudoword,Neighbor,-1,1,dool
,127.49915314429543,8.0,,,0.0,Pseudoword,Neighbor,-1,1,gamp
,126.66362013944918,14.0,,,0.0,Pseudoword,Neighbor,-1,1,hent
,128.0994637474268,14.0,,,0.0,Pseudoword,Neighbor,-1,1,sase
,110.39286445956398,8.0,,,0.0,Pseudoword,Neighbor,-1,1,swak
,118.09685693930423,8.0,,,0.0,Pseudoword,Neighbor,-1,1,toom
,161.12339223135803,9.0,,,0.0,Pseudoword,Neighbor,-1,1,kint
,155.77124872323859,9.0,,,0.0,Pseudoword,Neighbor,-1,1,yark
,160.93356344393024,12.0,,,0.0,Pseudoword,Neighbor,-1,1,swar
,169.4031331128591,12.0,,,0.0,Pseudoword,Neighbor,-1,1,roke
,120.37006880362676,11.0,,,0.0,Pseudoword,Neighbor,-1,1,fock
,125.95715056481636,11.0,,,0.0,Pseudoword,Neighbor,-1,1,pive
,123.29373735329504,11.0,,,0.0,Pseudoword,Neighbor,-1,1,wook
,141.2543271146562,11.0,,,0.0,Pseudoword,Neighbor,-1,1,kent
,125.49983413687991,9.0,,,0.0,Pseudoword,Neighbor,-1,1,aick
,126.4894204032391,9.0,,,0.0,Pseudoword,Neighbor,-1,1,tase
,166.73857210240703,14.0,,,0.0,Pseudoword,Neighbor,-1,1,shat
,134.34600714780066,14.0,,,0.0,Pseudoword,Neighbor,-1,1,rone
,131.5585732042826,10.0,,,0.0,Pseudoword,Neighbor,-1,1,ween
,133.09852440921526,10.0,,,0.0,Pseudoword,Neighbor,-1,1,parn
,111.64160321112476,6.0,,,0.0,Pseudoword,Neighbor,-1,1,soed
,122.68125401122975,6.0,,,0.0,Pseudoword,Neighbor,-1,1,disp
,115.43381551431219,5.0,,,0.0,Pseudoword,Neighbor,-1,1,sony
,123.18890707577171,5.0,,,0.0,Pseudoword,Neighbor,-1,1,brom
,130.31882141573283,12.0,,,0.0,Pseudoword,Neighbor,-1,1,tead
,124.54033907881401,12.0,,,0.0,Pseudoword,Neighbor,-1,1,rire
,11.612892792398748,5.0,,,1.0,Pseudoword,Neighbor,-1,1,fleq
,148.42732208002334,5.0,,,0.0,Pseudoword,Neighbor,-1,1,welf
,128.9926437969641,11.0,,,0.0,Pseudoword,Neighbor,-1,1,reer
,121.55510718608669,11.0,,,0.0,Pseudoword,Neighbor,-1,1,fike
,152.68076156555193,10.0,,,0.0,Pseudoword,Neighbor,-1,1,nead
,126.37917910747672,10.0,,,0.0,Pseudoword,Neighbor,-1,1,hace
,141.26730574387273,8.0,,,0.0,Pseudoword,Neighbor,-1,1,gark
,135.36830871465366,8.0,,,0.0,Pseudoword,Neighbor,-1,1,shim
,119.10209585217021,7.0,,,0.0,Pseudoword,Neighbor,-1,1,leel
,120.95667693325792,7.0,,,0.0,Pseudoword,Neighbor,-1,1,dimp
,144.20078080150478,7.0,,,0.0,Pseudoword,Neighbor,-1,1,nood
,125.67688642001626,7.0,,,0.0,Pseudoword,Neighbor,-1,1,buse
,128.85510342577396,10.0,,,0.0,Pseudoword,Neighbor,-1,1,jall
,126.15395963244207,10.0,,,0.0,Pseudoword,Neighbor,-1,1,boop
,134.6521540655785,8.0,,,0.0,Pseudoword,Neighbor,-1,1,woop
,127.6507021928181,8.0,,,0.0,Pseudoword,Neighbor,-1,1,tand
,118.3557958163992,3.0,,,0.0,Pseudoword,Neighbor,-1,1,fola
,122.76170538197236,3.0,,,0.0,Pseudoword,Neighbor,-1,1,acis
,123.26123472516515,13.0,,,0.0,Pseudoword,Neighbor,-1,1,zear
,124.98400374091366,13.0,,,0.0,Pseudoword,Neighbor,-1,1,sape
,118.58781076214639,5.0,,,0.0,Pseudoword,Neighbor,-1,1,woad
,117.74806847026113,5.0,,,0.0,Pseudoword,Neighbor,-1,1,ctop
,113.07936404242632,6.0,,,0.0,Pseudoword,Neighbor,-1,1,tiss
,128.02983290821874,6.0,,,0.0,Pseudoword,Neighbor,-1,1,gony
,153.27655867835463,9.0,,,0.0,Pseudoword,Neighbor,-1,1,mond
,123.92040491410395,9.0,,,0.0,Pseudoword,Neighbor,-1,1,stan
,115.49998848392788,6.0,,,1.0,Pseudoword,Neighbor,-1,1,flai
,125.64848073297557,6.0,,,0.0,Pseudoword,Neighbor,-1,1,tald
,154.50670202970684,7.0,,,0.0,Pseudoword,Neighbor,-1,1,stug
,125.3469614609232,7.0,,,0.0,Pseudoword,Neighbor,-1,1,rarp
,139.46744594692012,4.0,,,0.0,Pseudoword,Neighbor,-1,1,fonm
,104.04802335828694,4.0,,,0.0,Pseudoword,Neighbor,-1,1,axee
,123.96605876991885,12.0,,,0.0,Pseudoword,Neighbor,-1,1,tock
,131.3493158354297,12.0,,,0.0,Pseudoword,Neighbor,-1,1,dale
,124.85705894133507,3.0,,,0.0,Pseudoword,Neighbor,-1,1,lets
,113.17334328325994,3.0,,,0.0,Pseudoword,Neighbor,-1,1,crey
,144.77734681487692,11.0,,,0.0,Pseudoword,Neighbor,-1,1,yeal
,142.7721740482523,11.0,,,0.0,Pseudoword,Neighbor,-1,1,eate
,110.93986719165858,4.0,,,0.0,Pseudoword,Neighbor,-1,1,stet
,112.60836049120488,4.0,,,0.0,Pseudoword,Neighbor,-1,1,woss
,150.47112782930563,10.0,,,0.0,Pseudoword,Neighbor,-1,1,lank
,118.33297550022364,10.0,,,0.0,Pseudoword,Neighbor,-1,1,ceal
,127.07507268684753,11.0,,,0.0,Pseudoword,Neighbor,-1,1,hean
,123.11453358947772,11.0,,,0.0,Pseudoword,Neighbor,-1,1,oash
,98.45972327841666,2.0,,,0.0,Pseudoword,Neighbor,-1,1,pger
,115.65847835603854,2.0,,,0.0,Pseudoword,Neighbor,-1,1,defp
,137.0303337901348,4.0,,,0.0,Pseudoword,Neighbor,-1,1,joal
,136.14189330999915,4.0,,,0.0,Pseudoword,Neighbor,-1,1,vube
,120.85797805703695,2.0,,,0.0,Pseudoword,Neighbor,-1,1,exet
,106.55936693648535,2.0,,,0.0,Pseudoword,Neighbor,-1,1,kuds
,117.07659869437853,4.0,,,0.0,Pseudoword,Neighbor,-1,1,eown
,122.62652335266546,4.0,,,0.0,Pseudoword,Neighbor,-1,1,thea
,146.84431491008877,8.0,,,0.0,Pseudoword,Neighbor,-1,1,jeel
,134.72513701794455,8.0,,,0.0,Pseudoword,Neighbor,-1,1,aite
,122.5212252631208,1.0,,,0.0,Pseudoword,Neighbor,-1,1,lavg
,102.35524742184404,1.0,,,0.0,Pseudoword,Neighbor,-1,1,irhn
,162.96405442025915,8.0,,,0.0,Pseudoword,Neighbor,-1,1,noom
,112.39573603592007,8.0,,,0.0,Pseudoword,Neighbor,-1,1,wump
,125.9450210348734,8.0,,,0.0,Pseudoword,Neighbor,-1,1,rong
,129.15274960707265,8.0,,,0.0,Pseudoword,Neighbor,-1,1,oast
,159.53562893770703,8.0,,,0.0,Pseudoword,Neighbor,-1,1,mulk
,148.1729557141884,8.0,,,0.0,Pseudoword,Neighbor,-1,1,plob
,110.61454590147666,2.0,,,0.0,Pseudoword,Neighbor,-1,1,veul
,123.14633487478109,2.0,,,0.0,Pseudoword,Neighbor,-1,1,likd
,138.9915365571012,10.0,,,0.0,Pseudoword,Neighbor,-1,1,hooe
,108.05403835195361,10.0,,,0.0,Pseudoword,Neighbor,-1,1,uell
,154.3357513609031,4.0,,,0.0,Pseudoword,Neighbor,-1,1,yolo
